"isAssigned","amId","tlId","finalUserAssignee","DurationType","Alias","ProviderJobID","CustomerID","SourceID","EndDate","SourceName","PostDate","ChangeDate","StatusString","Priority","Positions","StartDate","Duration","JobSpecialty","Degree","JobBoardDegree","JobBoardSpecialty","CleanDegree","CleanSpecialty","CleanShift","Category","Facility","Unit","Shift","WorkType","WorkLevel","Note","BillRate","Association","GuaranteedHours","OnCallRate","Bonus","Local","Address","City","State","Zip","IsASAP","HotFl","ATSID","ProfitRank","MealStipendW","LodgingStipendW","TotalStipendH","PayPerH","GrossBillW","Title","OTRate","OTRules","ChargeRate","CallbackRate","HolidayRate","OnCallRateDescription","Orientation","ShiftRateDifferencial","Buyer","Coordinator","minBillRate","minPayRate","maxPayRate","GrossPayW","GSAMealW","GSALodginW","WinterPlanNeed","Licenses","MinExperienceRequired","Industry","AbbreviatedTitle","Skills","CleanDegreeID","CleanSpecialtyID","Hold_Fl","BRate","BMinRate","BOTRate","BHRate","BCRate","BCBRate","BOCRate","BOrRate","BPRate","BMinPRate","PositionRequirements","PermFee","OTRule","OTRate2","OTHours","OTHours2","ExternalVMSID","ExternalVMSName","ExternalMSPID","ExternalMSPName","FormattedStartDate","FormattedEndDate","ReferenceID","DurationWeeks","AutoOffer_Fl","CustomField1","CustomField2","CustomField3","CustomField4","CustomField5","CustomField6","CustomField7","CustomField8","CustomField9","CustomField10","CustomField11","CustomField12","CustomField13","CustomField14","CustomField15","CustomField16","CustomField17","CustomField18","CustomField19","CustomField20","assigned"
FALSE,0,0,0,"days","Medical Solutions VMS",47105048,3219,"606675","2024-04-08T00:00:00","MedicalSolutions","2023-11-15T08:08:08","2023-11-28T08:02:32","Open","",2,"2024-01-08T00:00:00","91","ER","RN","","","RN","ER","3x12 Rotating","Other","Ira Davenport Memorial Hospital","ER type:ER (Emergency Room)","3x12 Rotating","1","","Unit Notes:8 bedsStraight ED or float to Med-Surg and ED... travelers decisiontypical ED casesTNCC is a bonus, not required1.5 hours south or Rochester, NY.  Close to the PA border in SW NY Cancellation Policy:up to 24 hours Charting System:Harris Healthcare - QuadraMed Computerized Patient Record (QCPR) BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Nursing Shift Notes:Eve/Night shift (mix of 7p-7a and 11a-11p, with her approval of different shifts) every other weekend and every other holiday. Required Certifications:ACLS, BLS, NIHSS, PALS",95,"","36 hours per week",0,0,FALSE,"","Bath","NY","14810",FALSE,FALSE,"47105048",0,0,0,0,0,0,"RN (Registered Nurse)","105","","","","105","","16","","","",0,0,0,0,0,0,"No","","2 year(s)","Healthcare","","",0,0,FALSE,95,95,105,105,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","01/08/2024","04/08/2024","47105048",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47109552,3219,"608565","2024-02-29T00:00:00","MedicalSolutions","2023-11-06T11:43:23","2023-11-30T00:20:38","Open","",1,"2023-11-30T00:00:00","91","Dialysis","RN","","","RN","Dialysis","Days","Other","DCI 529 Jicarilla","Chronic RN type:Dialysis","Days","1","","Unit Notes:Chronic Dialysis RNASAP13 WeeksBLS, ACLS2+ Years PreferredClinic Days: 3 daysClinic Hrs: 0530-1730Hrs/Shift: 12Hrs/Week: 36# of Machines: 12# of Patients: 16Prefer someone with strong Charge Experience - no differential. Cancellation Policy:na Charting System:NA BSN Required:No License to Submit:Yes, willing to wait Trauma Level: Care Setting:Post Acute Division:Nursing Shift Notes: Required Certifications:BLS",80,"","36 hours per week",0,0,FALSE,"","Dulce","NM","87528",FALSE,FALSE,"47109552",0,0,0,0,0,0,"RN (Registered Nurse)","95","","","","95","","0","","","",0,0,0,0,0,0,"No","","2 year(s)","Healthcare","","",0,0,FALSE,80,80,95,95,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","11/30/2023","02/29/2024","47109552",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47118436,3219,"607765","2024-03-18T00:00:00","MedicalSolutions","2023-11-07T10:50:26","2023-11-17T16:15:35","Open","",1,"2023-12-18T00:00:00","91","Physical Therapist","PT","","","PT","Physical Therapist","5x8 Days","Physical Therapy","Beebe Healthcare - Margaret H Rollins Lewes Campus","Physical Therapy type:PT (Physical Therapy)","5x8 Days","1","","Unit Notes:CLIENT IS WAIVING NICOTINE POLICY TEMPORARILY  FLU vaccinations requiredThey would see up to 6 points a day. How many patients would depend on what type of visits they had which are weighted by points. Visits would include start of care, evaluations, revisits, discharges, reevaluations, recertifications, resumptions. We use EMR Home Care Home Base as well if that helps.8- 430pm Sussex County DE It is for home visits, so traveling within the team territory to patient s homes will be required. Cancellation Policy:36 hours in 13 weeks Charting System:Cerner Corporation - PowerChart 2012.01.22 BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Allied Shift Notes:8a - 4:30p Required Certifications:BLS",90,"","40 hours per week",0,0,FALSE,"","Lewes","DE","19958",FALSE,FALSE,"47118436",0,0,0,0,0,0,"PT (Physical Therapist)","100","","","","100","","16","","","",0,0,0,0,0,0,"No","","2 year(s)","Healthcare","PT","",0,0,FALSE,90,90,100,100,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","12/18/2023","03/18/2024","47118436",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47142223,3219,"608478","2024-02-29T00:00:00","MedicalSolutions","2023-11-17T20:16:48","2023-11-30T00:20:38","Open","",4,"2023-11-30T00:00:00","91","Med Surg","RN","","","RN","Med Surg","3x12 Nights","Other","Thomas Health - Thomas Memorial Hospital","3 Pavilion (Pulmonary) -100615 type:Med Surg (Medical Surgical)","3x12 Nights","1","","Unit Notes:50 mile radius rule - ALL SUBMISSIONS MUST INCLUDE A COPY OF CANDIDATE&#39;S UNEXPIRED DRIVER&#39;S LICENSEUnit: 3 Pavilion - Pulmonary- # Beds: 32- Nurse/Patient Ratios: 1:06- Required certifications: BLS. ACLS preferred. - Common diagnoses/Types of patients: Respiratory diagnosis, Medical conditions, Age specific    population: adult and geriatrics. Trachs- not vented- Experience:  Med-Surg/Telemetry/Critical Drips/Trach Care required, Peritoneal Dialysis    preferred. MS/Tele nurses with good cardiac background.- Are RNs required to titrate drips: Yes- Common titratable &/or set rate drips: Heparin, Cardizem (Up to 15mg/hr only), Lasix,    Dopamine (low dose renal perfusion only), Amiodarone- Are there tele/monitor techs on this unit: Monitor Techs 24/7, Charge RNs read strips; however,    RNs are to review strips each shift as well.- Charge Nurse/House Supervisor: Charge nurse with modified patient assignment, usually 2    patients. If staffing is good, would be free charge. Traveler may be asked to fill in the Charge    Nurse role. If willing/interested, would be cross trained. /House Supervisor 24-7- Are there nurse aids on this unit/Ratios: Yes: 7A to 7P (1 to 10) 7P to 7A (1 to 15)- RT Equipment: Cpap, Bipap, High Flow O2, Trachs -only on Trach Collar or Room Air (RN does    trach care), RT maintains vent, IV pumps, sequential compression devices, pulse oximetry,    specialty beds- Shifts & Scheduling: 6:45 am - 7:15 pm or 6:45 pm to 7:15 am.  Director/ floor manager  will do    the scheduling. Block scheduling allowed as long as needs are met for the unit. Takes requests    into consideration. - Weekend Requirement: Every other. Set rotation, either weekends 1 and 3 or weekends 2 and 4.- Holiday Requirement: Rotation with core staff. If been there long enough, will see what was    worked the previous year. so not working the same holidays as previous year. Can take more of    a preference. Manager will schedule. - Floating Requirements: If not needed on 3P, would be required to float to 4P or 5P (Med-Surg)    units or the Emergency Department to care for boarded patients.  Boarders are intermixed in ED.    Float pool floats first, then will be in rotation. - Scrub Color/Dress Code/Scrubs provided: RN/LPN  - Navy; C.N.As/Monitor Techs - Dark    Grey/Pewter, scrubs must be solid color, no embroidery and/or patterns on scrubs. WVU Medicine    or solid color fleece zip-ups may be worn in grey, black, navy or royal blue. Solid undershirts may    be worn in white, grey, or black in matching color to the scrub top. Closed toed shoes only. No    crocs.- Unit/Department specific orientation: First day general hospital orientation; Full day of Nursing    Orientation for RNs/LPNs; Computer training (1/2 day for C.N.As, full day for nurses); Two, 12 hour    orientation shifts with a preceptor; Will receive an abbreviated Initial Skills Checklist due 90 days    from start date. Cancellation Policy:(2) Shift per 13-week assignments or greater, (1) shift per assignments less than 13 weeks Charting System:MEDITECH - 6.1 BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Nursing Shift Notes:Nights, Weekends as needed Required Certifications:BLS",95,"","36 hours per week",0,0,FALSE,"","South Charleston","WV","25309",FALSE,FALSE,"47142223",0,0,0,0,0,0,"RN (Registered Nurse)","105","","","","105","","0","","","",0,0,0,0,0,0,"No","","1 year(s)","Healthcare","","",0,0,FALSE,95,95,105,105,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","11/30/2023","02/29/2024","47142223",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47142732,3219,"608544","2024-02-29T00:00:00","MedicalSolutions","2023-11-17T20:16:48","2023-11-30T00:20:38","Open","",2,"2023-11-30T00:00:00","91","Tele","RN","","","RN","Tele","3x12 Nights","Other","Thomas Health - Thomas Memorial Hospital","4 Pavilion - Telemetry/Med - 100612 type:Telemetry","3x12 Nights","1","","Unit Notes:50 mile radius rule - ALL SUBMISSIONS MUST INCLUDE A COPY OF CANDIDATE&#39;S UNEXPIRED DRIVER&#39;S LICENSEUnit:  4 Pavilion-Telemetry- # Beds: 32- Nurse: Patient Ratios: 1:06- Required certifications: BLS. ACLS preferred. - Common diagnoses/Types of patients: Cardiopulmonary diagnosis (CHF/Chest pain/Post Cardiac    Cath patients- mostly femoral/some radial); Age specific population: adult and geriatric- Experience: Med-Surg; Telemetry; Critical Drips required; Chemo preferred- Are RNs required to titrate drips: Yes- Common titratable &/or set rate drips: Nitro (Chest pain indication only), Amiodarone, Lasix,    Heparin, Dopamine (low dose renal perfusion only)- Are there tele/monitor techs on this unit: Monitor Techs 24/7, Charge RNs read strips; however,    RNs are to review strips each shift as well- Charge Nurse/House Supervisor: Charge nurse with modified patient assignment, usually 2    patients. If staffing is good, would be free charge. Traveler may be asked to fill in the Charge Nurse    role. If willing/interested, would be cross trained. House Supervisor 24-7.- Are there nurse aids on this unit/Ratios: Yes: 7A to 7P (1 to 10) 7P to 7A (1 to 15)- RT Equipment: IV pumps, sequential compression devices, pulse oximeters, specialty beds,    telemetry, Cpap, Bipap, Oxygen- Shifts & Scheduling: 6:45 am - 7:15 pm or 6:45 pm to 7:15 am.  Director/ floor manager  will do the    scheduling. Block scheduling allowed as long as needs are met for the unit. Takes requests into    consideration. - Weekend Requirement: Every other. Set rotation, either weekends 1 and 3 or weekends 2 and 4.- Holiday Requirement: Rotation with core staff. If been there long enough, will see what was worked    the previous year. so not working the same holidays as previous year. Can take more of a    preference. Manager will schedule. - Floating Requirements: If not needed on 4P, would be required to float to 3P or 5P (Med-Surg)    units or to the Emergency Department to care for boarded patients. Boarders are intermixed in ED.    Float pool floats first, then will be in rotation. - Scrub Color/Dress Code: RN/LPN  - Navy; C.N.As/Monitor Techs - Dark Grey/Pewter, scrubs must    be solid color, no embroidery and/or patterns on scrubs. WVU Medicine or solid color fleece zip-    ups may be worn in grey, black, navy or royal blue. Solid undershirts may be worn in white, grey, or    black in matching color to the scrub top. Closed toed shoes only. No crocs.- Unit/Department specific orientation: First day general hospital orientation; Full day of Nursing    Orientation for RNs/LPNs; Computer training (1/2 day for C.N.As, full day for nurses); Two, 12 hour    orientation shifts with a preceptor; Will receive an abbreviated Initial Skills Checklist due 90 days    from start date. Cancellation Policy:(2) Shift per 13-week assignments or greater, (1) shift per assignments less than 13 weeks Charting System:MEDITECH - 6.1 BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Nursing Shift Notes:Nights, Weekends as needed Required Certifications:BLS",95,"","36 hours per week",0,0,FALSE,"","South Charleston","WV","25309",FALSE,FALSE,"47142732",0,0,0,0,0,0,"RN (Registered Nurse)","105","","","","105","","0","","","",0,0,0,0,0,0,"No","","1 year(s)","Healthcare","","",0,0,FALSE,95,95,105,105,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","11/30/2023","02/29/2024","47142732",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47142733,3219,"608549","2024-02-29T00:00:00","MedicalSolutions","2023-11-17T20:16:48","2023-11-30T17:48:39","Open","",8,"2023-11-30T00:00:00","91","Med Surg","RN","","","RN","Med Surg","5x8 Nights","Other","Thomas Health - Thomas Memorial Hospital","5 Pavilion - Med-Surg - 100607 type:Med Surg (Medical Surgical)","5x8 Nights","1","","Unit Notes:50 mile radius rule - ALL SUBMISSIONS MUST INCLUDE A COPY OF CANDIDATE&#39;S UNEXPIRED DRIVER&#39;S LICENSEUnit: 5 Pavilion - Med-Surg- # Beds: 32- Nurse/Patient Ratios: 1:06- Required certifications: BLS, PALS  Prefer ACLS - Common diagnoses/Types of patients: Surgical/Orthopedics/Urology/Medical; Age specific    population - pediatrics, adolescents, adult, geriatrics. Hips, Shoulders, Knees.- Experience: Care of post operative and medical patients. Peds experience. It is typically pediatrics in the age range of 12-17.- Are RNs required to titrate drips: Yes- Common titratable &/or set rate drips: Heparin based on protocol. Prefer cardiac drip    experience.- Are there tele/monitor techs on this unit: Remote telemetry monitoring by the 3P MT 24/7. The    Charge RN on 3P reviews the 5P strips.- Charge Nurse/House Supervisor: Charge nurse with modified patient assignment, usually 2    patients. If staffing is good, would be free charge. Traveler may be asked to fill in the Charge    Nurse role. If willing/interested, would be cross trained. /House Supervisor 24-7- Are there nurse aids on this unit/Ratios: Yes: 1 to 10- RT Equipment: Cpap, BiPap, IV pumps, pulse oximetry, sequential compression device- Shifts & Scheduling: 6:45 am - 7:15 pm or 6:45 pm to 7:15 am.  Director/ floor manager  will do    the scheduling. Block scheduling allowed as long as needs are met for the unit. Takes requests    into consideration. - Weekend Requirement: Every other. Set rotation, either weekends 1 and 3 or weekends 2 and 4.- Holiday Requirement: Rotation with core staff. If been there long enough, will see what was    worked the previous year. so not working the same holidays as previous year. Can take more of    a preference. Manager will schedule. - Floating Requirements: If not needed on 5P, would be required to float to 3P or 4P (M/S) units or    to care for patients boarded in the Emergency Department. Boarders are intermixed in ED.  Float    pool floats first, then will be in rotation. - Scrub Color/Dress Code: RN/LPN  - Navy; C.N.As/Monitor Techs - Dark Grey/Pewter, scrubs must    be solid color, no embroidery and/or patterns on scrubs. WVU Medicine or solid color fleece zip-   ups may be worn in grey, black, navy or royal blue. Solid undershirts may be worn in white, grey, or    black in matching color to the scrub top. Closed toed shoes only. No crocs.- Unit/Department specific orientation: First day general hospital orientation; Full day of Nursing    Orientation for RNs/LPNs; Computer training (1/2 day for C.N.As, full day for nurses); Two, 12 hour    orientation shifts with a preceptor; Will receive an abbreviated Initial Skills Checklist due 90 days    from start date. Cancellation Policy:(2) Shift per 13-week assignments or greater, (1) shift per assignments less than 13 weeks Charting System:MEDITECH - 6.1 BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Nursing Shift Notes:Peds experience. It is typically pediatrics in the age range of 12-17. Nights, Weekends as needed Required Certifications:BLS",97,"","36 hours per week",0,0,FALSE,"","South Charleston","WV","25309",FALSE,FALSE,"47142733",0,0,0,0,0,0,"RN (Registered Nurse)","107","","","","107","","0","","","",0,0,0,0,0,0,"No","","1 year(s)","Healthcare","","",0,0,FALSE,97,97,107,107,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","11/30/2023","02/29/2024","47142733",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47146389,3219,"608496","2024-04-08T00:00:00","MedicalSolutions","2023-11-10T10:49:31","2023-11-30T17:48:39","Open","",1,"2023-12-11T00:00:00","119","Perfusionist","Perfusionist","","","Perfusionist","Perfusionist","3x12 Days","Other","Phoebe Putney Memorial Hospital","Perfusionist type:Cardio OR (Cardiovascular Operating Room)","3x12 Days","1","","Unit Notes:Strict 75Mile radius rule.  Must be 75 miles from the facility to the address on the travelers driver&#39;s licenseCerts: Must be certified by the American Board of Cardiovascular Perfusion.  Must be licensed by the State of Georgia.Ratios/Cases per Day:  On average, 320 Heart cases per year.  Other case responsibilities:  Occasional Autotransfusion/Cell Saver procedures.  IABP, Possible future VAD responsibilities. EMR:  Meditech Medical Record system, but hand charting for Perfusion cases.Call Requirement   One Perfusionist on call at a time.  Call consists of one week, every third week.What is call response time   30 MinutesHolidays  On call when Operating room is closed with exception for emergent cases.Surgeon Availability: 24/7What does a Typical day look like  Depending on case load, the Perfusionist coming off call Monday morning will be the early in/out person arrive at 6am if a heart surgery is scheduled Monday/Wednsday/Friday, and second in Tuesday/Thursday.  Second perfusionist will arrive at 8:30am M/W/F, and first in T/T.  The call perfusionist starts at 11am.  Each perfusionist is expected to remain until the schedule allows for dismissal in order of arrival.Common diagnosis / Types of patients:  Case load is a mix of CABG, Valves, Root Replacements, Cardiac Anomalies (adult).  Convergent, TAVR coverage.  Occasional trauma cases.Common Type of Equipment used:  Current equipment includes Sorin/LivaNova S-5 Heart-Lung Machines with CP-5 Centrifugal Pump, Sorin/LivaNova 3T Heater/Coolers, Medtronic Autolog Cell Savers.  Maquet CS100 IABPs.Additional Notes:  Responsibilities also include maintenance of Perfusion Department equipment and stock items.  Charting and documentation of all perfusion related items. Cancellation Policy:12 hours every 2 weeks Charting System:MEDITECH - 6.1 BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Allied Shift Notes: Required Certifications:BLS",230,"","36 hours per week",0,0,FALSE,"","Albany","GA","31701",FALSE,FALSE,"47146389",0,0,0,0,0,0,"Perfusionist","230","","","","230","","16","","","",0,0,0,0,0,0,"No","","2 year(s)","Healthcare","","",0,0,FALSE,230,230,230,230,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","12/11/2023","04/08/2024","47146389",17,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47159502,3219,"610257","2024-03-11T00:00:00","MedicalSolutions","2023-11-13T08:08:08","2023-11-29T10:50:38","Open","",1,"2023-12-11T00:00:00","91","ICU","RN","","","RN","ICU","3x12 Nights","Other","Arnot Ogden Medical Center","ICU type:ICU (Intensive Care Unit)","3x12 Nights","1","","Unit Notes:Position is Primarily ICU- may need to care for ICU holders in ER area2 years experience required 20 bedsnormally 1:2 N:PMixed medical/surgical/cardiac ICUFinger lakes, wineries, outdoors, tons of hills/trees4 to 5 hours to get to NYC Cancellation Policy:up to 24 hours per 13 weeks Charting System:Harris Healthcare - QuadraMed Computerized Patient Record (QCPR) 6 BSN Required:No License to Submit:Yes Trauma Level:2 Care Setting:Acute Division:Nursing Shift Notes:12&#39;s/nights Required Certifications:ACLS, BLS, NIHSS, PALS Preferred",110,"","36 hours per week",0,0,FALSE,"","Elmira","NY","14905",FALSE,FALSE,"47159502",0,0,0,0,0,0,"RN (Registered Nurse)","120","","","","120","","16","","","",0,0,0,0,0,0,"No","","2 year(s)","Healthcare","","",0,0,FALSE,110,110,120,120,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","12/11/2023","03/11/2024","47159502",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47161136,3219,"610280","2024-04-02T00:00:00","MedicalSolutions","2023-11-17T21:37:55","2023-11-29T12:34:39","Open","",2,"2024-01-02T00:00:00","91","Med Surg Orthopedic/Neuro","RN","","","RN","Med Surg Orthopedic/Neuro","3x12 nights","Other","Camden Clark Medical Center","4N Ortho-Neuro - 1033 type:Med Surg (Medical Surgical)","3x12 nights","1","","Unit Notes:*ALL SUBMITTALS MUST INCLUDE A UNEXPIRED COPY OF THE CANDIDATES DRIVES LICENSE* Unit4N Ortho - Neuro  (1033)# of beds33-Beds, All private roomsRatios1 to 6Required certificationsBLSCommon diagnoses/Types of patientsAlot of elective surgeries: hips, knees, shoulders; some fractures from falls; back & neck (Neuro-surgeries), as well as general MedSurg Experience or &#39;Must have&#39; skillsMust have experience with ortho patients & PCA Pumps Are RNs required to titrate dripsNoCommon titratable &/or set rate dripsIV Fluids & PCA pumps. No heparin or other dripsCharge Nurse/House SupervisorThey have a Charge Nurse 24/7. Day charge may take patients if necessary; Night charge will always take a full patient assignment.Are there nurse aids on this unit/RatiosPatient Care Techs (PCT&#39;s): Their goal is to have 4 PCT&#39;s if the unit is full, but usually a max of 3. Sometimes they may only have 2. It will depend on staffing. PCT Duties include:  Vitals, FSBS, ADLs, & they can DC Foleys. RT Equipment (vents, Cpap, BiPap, etc.)They can get Cpap, Bipap & High Flow - managed per RTIs there tele on this unit  Monitor Techs RNs read stripsRemote tele if needed, monitored by the 3rd floor. RN&#39;s do not have to read strips.Shifts & Scheduling""12 Hour Shifts: 0700-1930; 1900-0730 w/ a 1/2 hour lunch break.Perm staff does self-scheduling. Travelers will be scheduled where they are needed. They will allow block scheduling as long as the needs of the unit are met. ""Weekend RequirementEvery-other-weekend. Weekend shifts for Nights are Fri/Sat/Sun; Days are Sat/Sun Holiday RequirementHolidays will depend on the needs of the unit. If they don&#39;t have enough perm staff to cover holidays, travelers would be expected to work holidays. Is there a call or standby requirement""Depending on their contract they could be called off for low census (Traveler would need to discuss the specifics w/ their recruiter if they have questions about this)""Floating RequirementsTravelers are the 1st to float. Floating is required to any MedSurg units. If floated to Tele they would be assigned patients w/ in skillset. Scrub Color/Dress CodeRoyal Blue - Scrub jackets are not required; however, if they wear a jacket it must be an actual scrub jacket & must be royal blue. No hoodies or sweat-jackets. Unit/Department specific orientation1 Day of EPIC orientation, then 1 day of orientation on the floor with a preceptor. 3rd day on their own. Additional NotesN/AAdditional QuestionsPLEASE BE SURE TO NOTE ON PRESCREEN TIME-OFF REQUESTS Cancellation Policy:Client may cancel 2 shifts per 13-week assignment and 1 shift for assignments less than 13 weeks Charting System:Allscripts - Sunrise BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Nursing Shift Notes:12 hr nights, weekends as scheduled Required Certifications:BLS",92,"","36 hours per week",0,0,FALSE,"","Parkersburg","WV","26101",FALSE,FALSE,"47161136",0,0,0,0,0,0,"RN (Registered Nurse)","102","","","","102","","0","","","",0,0,0,0,0,0,"No","","2 year(s)","Healthcare","","",0,0,FALSE,92,92,102,102,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","01/02/2024","04/02/2024","47161136",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47161137,3219,"610283","2024-04-02T00:00:00","MedicalSolutions","2023-11-22T09:44:04","2023-11-29T14:53:38","Open","",1,"2024-01-02T00:00:00","91","Med Surg","RN","","","RN","Med Surg","3x12 nights","Other","Camden Clark Medical Center","5N Med/Surg - Medical Stroke - 13 type:Med Surg (Medical Surgical)","3x12 nights","1","","Unit Notes:*ALL SUBMITTALS MUST INCLUDE A UNEXPIRED COPY OF THE CANDIDATES DRIVES LICENSE* Cancellation Policy:Client may cancel 2 shifts per 13-week assignment and 1 shift for assignments less than 13 weeks Charting System:Allscripts - Sunrise BSN Required:No License to Submit:Yes, willing to wait Trauma Level: Care Setting:Acute Division:Nursing Shift Notes:12 hr nights, weekends as scheduled Required Certifications:BLS",93,"","36 hours per week",0,0,FALSE,"","Parkersburg","WV","26101",FALSE,FALSE,"47161137",0,0,0,0,0,0,"RN (Registered Nurse)","103","","","","103","","0","","","",0,0,0,0,0,0,"No","","2 year(s)","Healthcare","","",0,0,FALSE,93,93,103,103,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","01/02/2024","04/02/2024","47161137",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
FALSE,0,0,0,"days","Medical Solutions VMS",47163804,3219,"611573","2024-02-29T00:00:00","MedicalSolutions","2023-11-17T20:16:48","2023-11-30T16:57:40","Open","",6,"2023-11-30T00:00:00","91","Med Surg","RN","","","RN","Med Surg","3x12 Rotating","Other","Thomas Health - Thomas Memorial Hospital","3 Pavilion (Pulmonary) -100615 type:Med Surg (Medical Surgical)","3x12 Rotating","1","","Unit Notes:50 mile radius rule - ALL SUBMISSIONS MUST INCLUDE A COPY OF CANDIDATE&#39;S UNEXPIRED DRIVER&#39;S LICENSEUnit: 3 Pavilion - Pulmonary- # Beds: 32- Nurse/Patient Ratios: 1:06- Required certifications: BLS. ACLS preferred. - Common diagnoses/Types of patients: Respiratory diagnosis, Medical conditions, Age specific    population: adult and geriatrics. Trachs- not vented- Experience:  Med-Surg/Telemetry/Critical Drips/Trach Care required, Peritoneal Dialysis    preferred. MS/Tele nurses with good cardiac background.- Are RNs required to titrate drips: Yes- Common titratable &/or set rate drips: Heparin, Cardizem (Up to 15mg/hr only), Lasix,    Dopamine (low dose renal perfusion only), Amiodarone- Are there tele/monitor techs on this unit: Monitor Techs 24/7, Charge RNs read strips; however,    RNs are to review strips each shift as well.- Charge Nurse/House Supervisor: Charge nurse with modified patient assignment, usually 2    patients. If staffing is good, would be free charge. Traveler may be asked to fill in the Charge    Nurse role. If willing/interested, would be cross trained. /House Supervisor 24-7- Are there nurse aids on this unit/Ratios: Yes: 7A to 7P (1 to 10) 7P to 7A (1 to 15)- RT Equipment: Cpap, Bipap, High Flow O2, Trachs -only on Trach Collar or Room Air (RN does    trach care), RT maintains vent, IV pumps, sequential compression devices, pulse oximetry,    specialty beds- Shifts & Scheduling: 6:45 am - 7:15 pm or 6:45 pm to 7:15 am.  Director/ floor manager  will do    the scheduling. Block scheduling allowed as long as needs are met for the unit. Takes requests    into consideration. - Weekend Requirement: Every other. Set rotation, either weekends 1 and 3 or weekends 2 and 4.- Holiday Requirement: Rotation with core staff. If been there long enough, will see what was    worked the previous year. so not working the same holidays as previous year. Can take more of    a preference. Manager will schedule. - Floating Requirements: If not needed on 3P, would be required to float to 4P or 5P (Med-Surg)    units or the Emergency Department to care for boarded patients.  Boarders are intermixed in ED.    Float pool floats first, then will be in rotation. - Scrub Color/Dress Code/Scrubs provided: RN/LPN  - Navy; C.N.As/Monitor Techs - Dark    Grey/Pewter, scrubs must be solid color, no embroidery and/or patterns on scrubs. WVU Medicine    or solid color fleece zip-ups may be worn in grey, black, navy or royal blue. Solid undershirts may    be worn in white, grey, or black in matching color to the scrub top. Closed toed shoes only. No    crocs.- Unit/Department specific orientation: First day general hospital orientation; Full day of Nursing    Orientation for RNs/LPNs; Computer training (1/2 day for C.N.As, full day for nurses); Two, 12 hour    orientation shifts with a preceptor; Will receive an abbreviated Initial Skills Checklist due 90 days    from start date. Cancellation Policy:(2) Shift per 13-week assignments or greater, (1) shift per assignments less than 13 weeks Charting System:MEDITECH - 6.1 BSN Required:No License to Submit:Yes Trauma Level: Care Setting:Acute Division:Nursing Shift Notes:high focus on observation patients, Days, weekends as needed Required Certifications:BLS",92,"","36 hours per week",0,0,FALSE,"","South Charleston","WV","25309",FALSE,FALSE,"47163804",0,0,0,0,0,0,"RN (Registered Nurse)","102","","","","102","","0","","","",0,0,0,0,0,0,"No","","1 year(s)","Healthcare","","",0,0,FALSE,92,92,102,102,0,0,0,0,0,0,"",0,"",0,0,0,"","","","","11/30/2023","02/29/2024","47163804",13,FALSE,"","","","","","","","","","","","","","","","","","","","",FALSE
